subject,Activity_id,Activity,split,tBodyAccMag-mean(),tBodyAccJerkMag-mean(),tBodyGyroMag-mean(),tBodyGyroJerkMag-mean(),tGravityAccMag-mean(),fBodyAccMag-mean()
7,2,WALKING_UPSTAIRS,train,-0.03868405,-0.28844113,-0.2083847,-0.54792238,-0.03868405,-0.19366449
7,2,WALKING_UPSTAIRS,train,-0.19168762,-0.37650448,-0.17367455,-0.59658691,-0.19168762,-0.35048196
7,2,WALKING_UPSTAIRS,train,-0.21823447,-0.40401781,-0.19509145,-0.61440791,-0.21823447,-0.37889246
7,2,WALKING_UPSTAIRS,train,-0.21460864,-0.44321182,-0.30582231,-0.65018424,-0.21460864,-0.36282554
7,2,WALKING_UPSTAIRS,train,-0.19799947,-0.45255567,-0.2429238,-0.6485714,-0.19799947,-0.4105047
7,2,WALKING_UPSTAIRS,train,-0.19491588,-0.43849628,-0.24752458,-0.64013171,-0.19491588,-0.40806912
7,2,WALKING_UPSTAIRS,train,-0.25990598,-0.4721416,-0.29332593,-0.67215948,-0.25990598,-0.34495671
8,5,STANDING,train,-0.79620088,-0.90468871,-0.80190667,-0.88817571,-0.79620088,-0.72738512
8,5,STANDING,train,-0.94118969,-0.94732284,-0.91370069,-0.94249523,-0.94118969,-0.91822614
8,5,STANDING,train,-0.93696051,-0.96305924,-0.92330228,-0.96126373,-0.93696051,-0.94926478
8,5,STANDING,train,-0.94356537,-0.98142448,-0.949509,-0.9844991,-0.94356537,-0.96075509
8,5,STANDING,train,-0.95224977,-0.99017049,-0.97700935,-0.99260055,-0.95224977,-0.96398666
8,5,STANDING,train,-0.96747163,-0.99471013,-0.98634087,-0.99537472,-0.96747163,-0.98191346
8,5,STANDING,train,-0.98406819,-0.99220364,-0.98579562,-0.99471259,-0.98406819,-0.98502652
8,5,STANDING,train,-0.98495812,-0.99143331,-0.98790849,-0.9956287,-0.98495812,-0.9857875
8,5,STANDING,train,-0.99046396,-0.99253973,-0.9916563,-0.99644278,-0.99046396,-0.99302547
8,5,STANDING,train,-0.98926142,-0.99174648,-0.98905121,-0.99525376,-0.98926142,-0.98837055
8,5,STANDING,train,-0.99240021,-0.99548886,-0.98978803,-0.99621043,-0.99240021,-0.99089666
8,5,STANDING,train,-0.99289941,-0.99434412,-0.99188738,-0.99668399,-0.99289941,-0.99536622
8,5,STANDING,train,-0.99170777,-0.99173458,-0.99189325,-0.99614667,-0.99170777,-0.99246788
8,5,STANDING,train,-0.87871593,-0.97363768,-0.81724451,-0.97762938,-0.87871593,-0.88048051
8,5,STANDING,train,-0.98528738,-0.99343103,-0.89337094,-0.99592766,-0.98528738,-0.9794724
8,5,STANDING,train,-0.99104993,-0.99148263,-0.95879321,-0.99671674,-0.99104993,-0.98989811
8,5,STANDING,train,-0.99169144,-0.99104523,-0.98227513,-0.99572771,-0.99169144,-0.98786057
8,5,STANDING,train,-0.99134849,-0.98854762,-0.98459843,-0.99219547,-0.99134849,-0.98669843
8,5,STANDING,train,-0.99079296,-0.98857748,-0.98519021,-0.99325428,-0.99079296,-0.98910701
8,5,STANDING,train,-0.99541805,-0.99432635,-0.99096744,-0.99732666,-0.99541805,-0.99625748
8,5,STANDING,train,-0.99550185,-0.99443471,-0.99569527,-0.99758454,-0.99550185,-0.9938275
8,5,STANDING,train,-0.99457586,-0.99423936,-0.99597867,-0.99825332,-0.99457586,-0.99231697
8,4,SITTING,train,-0.46575924,-0.96606746,-0.80296948,-0.97885588,-0.46575924,-0.34760818
8,4,SITTING,train,-0.90374818,-0.98947466,-0.84568381,-0.98835861,-0.90374818,-0.94549166
8,4,SITTING,train,-0.96074333,-0.98495634,-0.90573211,-0.98335139,-0.96074333,-0.96270854
8,4,SITTING,train,-0.97690119,-0.98726459,-0.95421623,-0.9881455,-0.97690119,-0.96852431
8,4,SITTING,train,-0.98829237,-0.99195567,-0.97927317,-0.99283448,-0.98829237,-0.98801934
8,4,SITTING,train,-0.99290481,-0.99367558,-0.98570317,-0.99754832,-0.99290481,-0.99465425
8,4,SITTING,train,-0.99095564,-0.99226134,-0.98999104,-0.99662019,-0.99095564,-0.99075202
8,4,SITTING,train,-0.99132439,-0.99205518,-0.98957857,-0.9969372,-0.99132439,-0.98968773
8,4,SITTING,train,-0.77735247,-0.96670376,-0.56325889,-0.98510805,-0.77735247,-0.7849564
8,4,SITTING,train,-0.94455138,-0.98716289,-0.73347767,-0.9924463,-0.94455138,-0.94074155
8,4,SITTING,train,-0.97970941,-0.99029559,-0.88300054,-0.99512577,-0.97970941,-0.98714071
8,4,SITTING,train,-0.9804675,-0.99176582,-0.963317,-0.99628142,-0.9804675,-0.98928863
8,4,SITTING,train,-0.98813006,-0.99155572,-0.97989424,-0.99687067,-0.98813006,-0.99009979
8,4,SITTING,train,-0.99342497,-0.99333216,-0.97809161,-0.99816018,-0.99342497,-0.99268923
8,4,SITTING,train,-0.99238708,-0.99088434,-0.98413817,-0.99636356,-0.99238708,-0.99100678
8,4,SITTING,train,-0.99268374,-0.99172911,-0.9866988,-0.99477667,-0.99268374,-0.99285867
8,4,SITTING,train,-0.99477707,-0.99325834,-0.99067648,-0.99565368,-0.99477707,-0.99301479
8,4,SITTING,train,-0.99128459,-0.99116935,-0.99445011,-0.99643534,-0.99128459,-0.9882342
8,4,SITTING,train,-0.98872375,-0.99184155,-0.99253496,-0.99715272,-0.98872375,-0.9877348
8,4,SITTING,train,-0.99073416,-0.99373664,-0.99238067,-0.99724381,-0.99073416,-0.99254041
8,4,SITTING,train,-0.99278766,-0.99535214,-0.99534942,-0.99800911,-0.99278766,-0.99453057
8,4,SITTING,train,-0.99423024,-0.99498204,-0.99529653,-0.99825644,-0.99423024,-0.994187
8,6,LAYING,train,-0.90267282,-0.98737236,-0.69039437,-0.9916038,-0.90267282,-0.93470592
8,6,LAYING,train,-0.97279252,-0.99415823,-0.8464117,-0.99665436,-0.97279252,-0.96670712
8,6,LAYING,train,-0.99136424,-0.99512435,-0.94373267,-0.99741483,-0.99136424,-0.99579365
8,6,LAYING,train,-0.99746204,-0.99651815,-0.97762744,-0.99757145,-0.99746204,-0.99839057
8,6,LAYING,train,-0.99521635,-0.99392391,-0.98068012,-0.99643014,-0.99521635,-0.99528284
8,6,LAYING,train,-0.99233051,-0.99185595,-0.98485302,-0.99574021,-0.99233051,-0.99498242
8,6,LAYING,train,-0.99446462,-0.99416781,-0.99139508,-0.99696684,-0.99446462,-0.99445069
8,6,LAYING,train,-0.99539247,-0.99358425,-0.99500523,-0.99721032,-0.99539247,-0.99451663
8,6,LAYING,train,-0.99654076,-0.99284404,-0.99648011,-0.99735792,-0.99654076,-0.99642492
8,6,LAYING,train,-0.99679251,-0.99430707,-0.99660688,-0.99800792,-0.99679251,-0.99696407
8,6,LAYING,train,-0.99625723,-0.99545585,-0.99717832,-0.99869942,-0.99625723,-0.99777303
8,6,LAYING,train,-0.99543642,-0.99485752,-0.99688454,-0.99880578,-0.99543642,-0.99544366
8,6,LAYING,train,-0.99366037,-0.99269515,-0.99617291,-0.99774795,-0.99366037,-0.99224256
8,6,LAYING,train,-0.91979963,-0.96631198,-0.7558999,-0.97874239,-0.91979963,-0.90976391
8,6,LAYING,train,-0.98495159,-0.99101069,-0.90274836,-0.99357846,-0.98495159,-0.98882747
8,6,LAYING,train,-0.98990072,-0.99196341,-0.9712668,-0.99414436,-0.98990072,-0.99118198
8,6,LAYING,train,-0.99209217,-0.9910183,-0.98069391,-0.99467338,-0.99209217,-0.99048327
8,6,LAYING,train,-0.99466055,-0.99063357,-0.98182656,-0.99581293,-0.99466055,-0.99294584
8,6,LAYING,train,-0.99663995,-0.99225984,-0.98780305,-0.99604109,-0.99663995,-0.99618339
8,6,LAYING,train,-0.99494204,-0.99329612,-0.99146624,-0.99548181,-0.99494204,-0.99517801
8,6,LAYING,train,-0.99222137,-0.99287898,-0.99245361,-0.99442536,-0.99222137,-0.99180545
8,6,LAYING,train,-0.99344559,-0.99262003,-0.99363372,-0.99527265,-0.99344559,-0.99120171
8,6,LAYING,train,-0.99557655,-0.99296678,-0.99395529,-0.99587173,-0.99557655,-0.99489093
8,6,LAYING,train,-0.99548631,-0.99402633,-0.99346542,-0.99661499,-0.99548631,-0.99611999
8,6,LAYING,train,-0.99678744,-0.99471005,-0.99573612,-0.99737871,-0.99678744,-0.9950648
8,1,WALKING,train,-0.067992876,-0.18658575,-0.087111265,-0.43030931,-0.067992876,-0.11944505
8,1,WALKING,train,-0.031367245,-0.093373933,-0.051604504,-0.34066442,-0.031367245,-0.053694695
8,1,WALKING,train,-0.090262343,-0.085642697,-0.013757013,-0.24229706,-0.090262343,-0.018509285
8,1,WALKING,train,-0.16459422,-0.19056302,-0.029727389,-0.28833558,-0.16459422,-0.18107114
8,1,WALKING,train,-0.13071146,-0.20716073,-0.06618765,-0.3337972,-0.13071146,-0.13940986
8,1,WALKING,train,-0.11770579,-0.2184276,-0.06308681,-0.34805172,-0.11770579,-0.20995273
8,1,WALKING,train,-0.093170837,-0.21414521,-0.054643504,-0.36762452,-0.093170837,-0.24042965
8,1,WALKING,train,-0.01930535,-0.13693912,-0.051481495,-0.30895295,-0.01930535,-0.10025208
8,1,WALKING,train,-0.024223587,-0.095439956,-0.0053200381,-0.26173347,-0.024223587,-0.080932998
8,1,WALKING,train,-0.059867749,-0.15665333,0.017468895,-0.29804809,-0.059867749,-0.16852872
8,1,WALKING,train,-0.056574742,-0.16140365,0.0061484294,-0.29438736,-0.056574742,-0.16767246
8,1,WALKING,train,-0.042226118,-0.1037506,0.023411366,-0.26198629,-0.042226118,-0.15068521
8,1,WALKING,train,-0.062752287,-0.18711088,0.016765404,-0.310098,-0.062752287,-0.1657899
8,1,WALKING,train,-0.067527462,-0.25179608,0.080751743,-0.40011815,-0.067527462,-0.081754714
8,1,WALKING,train,0.010773894,-0.11302506,0.05395321,-0.32436578,0.010773894,-0.054190239
8,1,WALKING,train,0.016866388,-0.087341203,-0.008756292,-0.36650958,0.016866388,-0.029236169
8,1,WALKING,train,-0.031036888,-0.11365814,-0.10185973,-0.41068683,-0.031036888,-0.060676768
8,1,WALKING,train,-0.060797491,-0.15120741,-0.042758993,-0.39449031,-0.060797491,-0.11146816
8,1,WALKING,train,-0.040505521,-0.14784038,0.015440423,-0.33259883,-0.040505521,-0.079494946
8,1,WALKING,train,-0.037905823,-0.12619055,0.02709522,-0.3175797,-0.037905823,-0.10077153
8,1,WALKING,train,-0.018896305,-0.13991435,-0.0150159,-0.34365221,-0.018896305,-0.16421269
8,1,WALKING,train,-0.0044286918,-0.12412827,-0.068089018,-0.34027796,-0.0044286918,-0.18850611
8,1,WALKING,train,-0.080789263,-0.15779131,-0.063757392,-0.34596384,-0.080789263,-0.13528066
8,1,WALKING,train,-0.10478645,-0.31262147,0.19853416,-0.43905325,-0.10478645,-0.26775804
8,3,WALKING_DOWNSTAIRS,train,0.10187027,0.04310354,-0.1371039,-0.31307404,0.10187027,0.15270775
8,3,WALKING_DOWNSTAIRS,train,0.0038519562,-0.017875252,-0.05027137,-0.35805616,0.0038519562,0.045585913
8,3,WALKING_DOWNSTAIRS,train,0.11599405,0.03721845,0.11082205,-0.25642646,0.11599405,0.22588166
8,3,WALKING_DOWNSTAIRS,train,0.15873987,0.065316583,0.002090177,-0.24715918,0.15873987,0.21146453
8,3,WALKING_DOWNSTAIRS,train,0.033654865,-0.0067728598,0.09312068,-0.30132679,0.033654865,0.26213764
8,3,WALKING_DOWNSTAIRS,train,0.0061085206,-0.00267349,0.10555413,-0.29113151,0.0061085206,0.23086129
8,3,WALKING_DOWNSTAIRS,train,0.0028113553,-0.006169947,-0.082439428,-0.28999708,0.0028113553,0.10735745
8,3,WALKING_DOWNSTAIRS,train,0.3234558,0.49740205,0.16772483,0.058353616,0.3234558,0.50040491
8,3,WALKING_DOWNSTAIRS,train,0.3500412,0.57075471,0.51370372,0.22314393,0.3500412,0.60642706
8,3,WALKING_DOWNSTAIRS,train,0.18488958,0.26615985,0.41344274,0.023487286,0.18488958,0.26544709
8,3,WALKING_DOWNSTAIRS,train,0.23710131,0.21764846,0.13065908,-0.11505076,0.23710131,0.3383695
8,3,WALKING_DOWNSTAIRS,train,0.27564814,0.3639055,0.2285544,-0.039372453,0.27564814,0.38736302
8,3,WALKING_DOWNSTAIRS,train,0.22197501,0.34951548,0.11822049,-0.047120054,0.22197501,0.13575321
8,3,WALKING_DOWNSTAIRS,train,0.15378489,0.29294787,0.036330535,-0.050455528,0.15378489,0.13368187
8,3,WALKING_DOWNSTAIRS,train,0.11668343,0.19402341,0.11621128,-0.12389731,0.11668343,0.146378
8,3,WALKING_DOWNSTAIRS,train,0.12495779,0.085861597,0.065091883,-0.25676171,0.12495779,0.21049982
8,3,WALKING_DOWNSTAIRS,train,0.19197279,0.35573115,0.092143408,-0.13145032,0.19197279,0.50986508
8,3,WALKING_DOWNSTAIRS,train,0.18151756,0.34038433,0.12268568,-0.085196647,0.18151756,0.47197119
8,3,WALKING_DOWNSTAIRS,train,0.10118385,0.16307315,0.0089443407,-0.10316481,0.10118385,0.069154725
8,3,WALKING_DOWNSTAIRS,train,0.055294262,0.089145499,-0.052107077,-0.15145895,0.055294262,0.10687692
8,2,WALKING_UPSTAIRS,train,0.13018951,-0.20590569,0.15698873,-0.41500234,0.13018951,-0.24926686
8,2,WALKING_UPSTAIRS,train,0.014334283,-0.17750667,0.07813697,-0.42041012,0.014334283,-0.20696616
8,2,WALKING_UPSTAIRS,train,0.027754606,-0.2252694,0.19096069,-0.41767475,0.027754606,-0.1853551
8,2,WALKING_UPSTAIRS,train,0.070052863,-0.20629591,0.09400334,-0.38892763,0.070052863,-0.1335923
8,2,WALKING_UPSTAIRS,train,0.086103757,-0.14074238,0.13228319,-0.35328581,0.086103757,-0.11423337
8,2,WALKING_UPSTAIRS,train,0.08538145,-0.17915078,0.20632376,-0.36283787,0.08538145,-0.12324826
8,2,WALKING_UPSTAIRS,train,0.027372343,-0.24315642,0.029663533,-0.43984382,0.027372343,-0.22786437
8,2,WALKING_UPSTAIRS,train,0.21012953,-0.075368608,0.24228992,-0.39676248,0.21012953,-0.10251296
8,2,WALKING_UPSTAIRS,train,0.080868233,-0.10098947,0.19251234,-0.36802159,0.080868233,-0.058072233
8,2,WALKING_UPSTAIRS,train,0.094769808,-0.22310363,0.16946605,-0.36856917,0.094769808,-0.21107052
8,2,WALKING_UPSTAIRS,train,0.096893337,-0.17688942,0.1292302,-0.34603921,0.096893337,-0.17444836
8,2,WALKING_UPSTAIRS,train,0.025889856,-0.21799035,0.16758657,-0.35331102,0.025889856,-0.17026394
8,2,WALKING_UPSTAIRS,train,0.076536737,-0.20465271,0.19986409,-0.31273137,0.076536737,-0.19661221
8,2,WALKING_UPSTAIRS,train,0.036932085,-0.14117248,0.096187985,-0.30854251,0.036932085,-0.1038735
8,2,WALKING_UPSTAIRS,train,0.1841864,-0.11523655,0.22021699,-0.36522205,0.1841864,-0.12306805
8,2,WALKING_UPSTAIRS,train,0.15134466,-0.11483893,0.2362298,-0.32038894,0.15134466,-0.049111047
8,2,WALKING_UPSTAIRS,train,0.18331394,-0.13062724,0.19876946,-0.3227313,0.18331394,-0.096239061
8,2,WALKING_UPSTAIRS,train,0.13250957,-0.062061916,0.15082464,-0.33070598,0.13250957,0.023506511
8,2,WALKING_UPSTAIRS,train,0.10561413,-0.065641186,0.1524877,-0.32982614,0.10561413,0.085261254
8,2,WALKING_UPSTAIRS,train,0.1301746,-0.16378592,0.19063337,-0.3467472,0.1301746,-0.059755665
8,2,WALKING_UPSTAIRS,train,0.047731262,-0.15232874,0.15017194,-0.39059505,0.047731262,-0.04782741
8,5,STANDING,train,-0.62721971,-0.9110897,-0.71634261,-0.90318362,-0.62721971,-0.69130907
8,5,STANDING,train,-0.88993166,-0.9751557,-0.85502411,-0.98049339,-0.88993166,-0.92526092
8,5,STANDING,train,-0.96270109,-0.98726684,-0.9405576,-0.98998957,-0.96270109,-0.9469388
8,5,STANDING,train,-0.98056012,-0.99309561,-0.98134455,-0.99460781,-0.98056012,-0.98167574
8,5,STANDING,train,-0.99361327,-0.99469517,-0.98776422,-0.99708372,-0.99361327,-0.99022042
8,5,STANDING,train,-0.99725197,-0.99582045,-0.99135819,-0.99800815,-0.99725197,-0.99338187
8,5,STANDING,train,-0.99829742,-0.99647868,-0.99532996,-0.99829631,-0.99829742,-0.99542896
8,5,STANDING,train,-0.99776153,-0.99480228,-0.99400357,-0.99898454,-0.99776153,-0.99274222
8,5,STANDING,train,-0.98572482,-0.99554939,-0.99223405,-0.99872783,-0.98572482,-0.98905412
8,5,STANDING,train,-0.98296397,-0.99527149,-0.99110094,-0.99802653,-0.98296397,-0.98903854
8,5,STANDING,train,-0.99235497,-0.99378851,-0.99267146,-0.99809307,-0.99235497,-0.98953941
8,5,STANDING,train,-0.99531899,-0.99597691,-0.99396283,-0.9981128,-0.99531899,-0.99166378
8,5,STANDING,train,-0.99557977,-0.99365442,-0.99352128,-0.99802108,-0.99557977,-0.99342309
8,5,STANDING,train,-0.99486631,-0.9933177,-0.99440824,-0.99797912,-0.99486631,-0.99402919
8,5,STANDING,train,-0.99614283,-0.99921201,-0.99614357,-0.9978221,-0.99614283,-0.99644026
8,5,STANDING,train,-0.99599318,-0.99912986,-0.99674088,-0.99754443,-0.99599318,-0.99405225
8,5,STANDING,train,-0.34831308,-0.92966481,-0.6614935,-0.94975543,-0.34831308,-0.26250815
8,5,STANDING,train,-0.84298534,-0.98655326,-0.81465115,-0.99094201,-0.84298534,-0.88773013
8,5,STANDING,train,-0.96920549,-0.99079606,-0.90391021,-0.99495993,-0.96920549,-0.95021492
8,5,STANDING,train,-0.98071779,-0.98805825,-0.95757883,-0.99072239,-0.98071779,-0.98106756
8,5,STANDING,train,-0.97691512,-0.98578834,-0.96608865,-0.98753895,-0.97691512,-0.98147145
8,5,STANDING,train,-0.98526786,-0.98933719,-0.97427161,-0.99156665,-0.98526786,-0.98547791
8,5,STANDING,train,-0.98825698,-0.99200478,-0.98755762,-0.99406244,-0.98825698,-0.99079517
8,5,STANDING,train,-0.98771364,-0.99266849,-0.98750632,-0.99488323,-0.98771364,-0.9875139
8,5,STANDING,train,-0.97010231,-0.9806427,-0.95363347,-0.98555323,-0.97010231,-0.95505703
8,5,STANDING,train,-0.94119719,-0.9747313,-0.92850036,-0.98052703,-0.94119719,-0.9641542
8,5,STANDING,train,-0.92951819,-0.98109473,-0.93295008,-0.98425061,-0.92951819,-0.96807026
8,5,STANDING,train,-0.94755642,-0.9784501,-0.93571367,-0.98035335,-0.94755642,-0.95877584
8,5,STANDING,train,-0.98051511,-0.98494878,-0.96686401,-0.9880515,-0.98051511,-0.96653852
8,5,STANDING,train,-0.99578995,-0.99367023,-0.99438927,-0.99773572,-0.99578995,-0.99271533
8,5,STANDING,train,-0.99779825,-0.99328287,-0.99753608,-0.99803763,-0.99779825,-0.99781833
8,5,STANDING,train,-0.99728259,-0.98913777,-0.99480299,-0.99533385,-0.99728259,-0.98978945
8,4,SITTING,train,-0.60379203,-0.96848585,-0.83028612,-0.99032752,-0.60379203,-0.39574713
8,4,SITTING,train,-0.92680893,-0.99222883,-0.85999348,-0.99820881,-0.92680893,-0.96233113
8,4,SITTING,train,-0.98182633,-0.99112077,-0.9188135,-0.9983185,-0.98182633,-0.98428688
8,4,SITTING,train,-0.99129702,-0.99171382,-0.96951624,-0.99798756,-0.99129702,-0.98864912
8,4,SITTING,train,-0.99556429,-0.99442734,-0.99507321,-0.99848619,-0.99556429,-0.99222993
8,4,SITTING,train,-0.99283828,-0.99557915,-0.9923296,-0.99836557,-0.99283828,-0.989793
8,4,SITTING,train,-0.99091107,-0.99616396,-0.99035193,-0.99827014,-0.99091107,-0.99168808
8,4,SITTING,train,-0.99371971,-0.99433293,-0.99374534,-0.99893215,-0.99371971,-0.99407995
8,4,SITTING,train,-0.99611371,-0.99547519,-0.99552241,-0.99903737,-0.99611371,-0.99605268
8,4,SITTING,train,-0.99724017,-0.99523401,-0.99559055,-0.99936826,-0.99724017,-0.99704772
8,4,SITTING,train,-0.99364679,-0.9888189,-0.99139382,-0.99687495,-0.99364679,-0.99118459
8,4,SITTING,train,-0.84718896,-0.94522584,-0.55090261,-0.9791484,-0.84718896,-0.90774505
8,4,SITTING,train,-0.94961355,-0.98773565,-0.74162321,-0.99224641,-0.94961355,-0.94457073
8,4,SITTING,train,-0.96495799,-0.99210828,-0.89314625,-0.99488299,-0.96495799,-0.97820363
8,4,SITTING,train,-0.97416878,-0.99067926,-0.96463358,-0.99513563,-0.97416878,-0.9806112
8,4,SITTING,train,-0.98777644,-0.98991467,-0.97987984,-0.99679962,-0.98777644,-0.99271779
8,4,SITTING,train,-0.98629032,-0.98999469,-0.97760921,-0.99672013,-0.98629032,-0.99056995
8,4,SITTING,train,-0.98632462,-0.99286765,-0.98083688,-0.99684565,-0.98632462,-0.98936258
8,4,SITTING,train,-0.98294032,-0.99263795,-0.99071749,-0.99756486,-0.98294032,-0.9863988
8,4,SITTING,train,-0.98406259,-0.99237466,-0.99320023,-0.99791366,-0.98406259,-0.98745687
8,4,SITTING,train,-0.97632508,-0.98742296,-0.98340348,-0.98846977,-0.97632508,-0.97762837
8,4,SITTING,train,-0.95871262,-0.97241554,-0.96703944,-0.97233549,-0.95871262,-0.96547761
8,4,SITTING,train,-0.93005054,-0.93180643,-0.93292998,-0.9409283,-0.93005054,-0.90837164
8,4,SITTING,train,-0.93438303,-0.92858496,-0.92913212,-0.93943847,-0.93438303,-0.90848805
8,6,LAYING,train,-0.38268247,-0.89908964,-0.57351893,-0.92384431,-0.38268247,-0.21743202
8,6,LAYING,train,-0.92197033,-0.97767363,-0.70589233,-0.97543128,-0.92197033,-0.91284838
8,6,LAYING,train,-0.90127669,-0.89734998,-0.79501802,-0.90601744,-0.90127669,-0.83910371
8,6,LAYING,train,-0.86151047,-0.83116958,-0.85835428,-0.86433143,-0.86151047,-0.83113896
8,6,LAYING,train,-0.90456804,-0.88090586,-0.90564793,-0.90630475,-0.90456804,-0.88492391
8,6,LAYING,train,-0.91845617,-0.93014286,-0.91830896,-0.9365023,-0.91845617,-0.90575845
8,6,LAYING,train,-0.90644631,-0.93763992,-0.92327402,-0.9480972,-0.90644631,-0.922115
8,6,LAYING,train,-0.9147584,-0.93429135,-0.92766367,-0.94319511,-0.9147584,-0.93417342
8,6,LAYING,train,-0.95955894,-0.96872812,-0.96323641,-0.97199225,-0.95955894,-0.95096627
8,6,LAYING,train,-0.95774015,-0.9925183,-0.97617899,-0.99389406,-0.95774015,-0.97524119
8,6,LAYING,train,-0.95401829,-0.99290818,-0.96404315,-0.99423353,-0.95401829,-0.97852348
8,6,LAYING,train,-0.96708305,-0.99185544,-0.96286599,-0.9944611,-0.96708305,-0.98512146
8,6,LAYING,train,-0.95867466,-0.99236346,-0.962623,-0.99329918,-0.95867466,-0.98155495
8,6,LAYING,train,-0.35920342,-0.77704553,-0.45470817,-0.81313717,-0.35920342,0.039389462
8,6,LAYING,train,-0.78912274,-0.9073974,-0.69400863,-0.91781898,-0.78912274,-0.85007772
8,6,LAYING,train,-0.86297484,-0.97117704,-0.88060515,-0.9768023,-0.86297484,-0.90270865
8,6,LAYING,train,-0.91513517,-0.98246106,-0.9478789,-0.98607445,-0.91513517,-0.94198352
8,6,LAYING,train,-0.95289385,-0.98428268,-0.96558802,-0.98481635,-0.95289385,-0.95752173
8,6,LAYING,train,-0.93955324,-0.98847867,-0.95771881,-0.98893892,-0.93955324,-0.96693242
8,6,LAYING,train,-0.95634099,-0.98938841,-0.96285263,-0.99211216,-0.95634099,-0.9754328
8,6,LAYING,train,-0.9553183,-0.98951148,-0.96466142,-0.99167806,-0.9553183,-0.97142671
8,6,LAYING,train,-0.95155312,-0.98956175,-0.9597025,-0.9917073,-0.95155312,-0.9785414
8,6,LAYING,train,-0.95085132,-0.98750849,-0.96829065,-0.99157187,-0.95085132,-0.96883812
8,6,LAYING,train,-0.94734477,-0.99049227,-0.96195313,-0.99306773,-0.94734477,-0.98066664
8,6,LAYING,train,-0.95089744,-0.99230573,-0.96635363,-0.99351176,-0.95089744,-0.97919771
8,6,LAYING,train,-0.95660391,-0.99257293,-0.96851397,-0.99398954,-0.95660391,-0.98195339
8,6,LAYING,train,-0.95853976,-0.99372524,-0.97223857,-0.99503235,-0.95853976,-0.9835955
8,6,LAYING,train,-0.94575284,-0.99315897,-0.96313625,-0.99307937,-0.94575284,-0.96457948
8,6,LAYING,train,-0.93894978,-0.99369975,-0.95047334,-0.99247128,-0.93894978,-0.9728085
8,1,WALKING,train,0.118927,-0.044811041,0.086072772,-0.40920737,0.118927,-0.11119845
8,1,WALKING,train,0.22645983,0.12355657,0.098465608,-0.35322003,0.22645983,-0.0033031004
8,1,WALKING,train,0.29547686,0.18999463,0.084610725,-0.30468407,0.29547686,0.045704334
8,1,WALKING,train,0.25832068,0.13700937,0.078715938,-0.25358908,0.25832068,-0.055608466
8,1,WALKING,train,0.19765361,0.064974563,0.061044718,-0.30114623,0.19765361,-0.11043964
8,1,WALKING,train,0.18020182,0.024205557,0.064454589,-0.35359098,0.18020182,-0.15773482
8,1,WALKING,train,0.16863262,0.010435122,0.067602763,-0.31051009,0.16863262,-0.10889452
8,1,WALKING,train,0.18322622,0.040366051,0.04901843,-0.27952679,0.18322622,-0.05420464
8,1,WALKING,train,0.18025954,0.049198626,0.077427104,-0.30926804,0.18025954,0.0065289227
8,1,WALKING,train,0.17814778,0.051047455,0.0019702863,-0.3230782,0.17814778,-0.071647624
